"address_id","address","country","state","city","street","phone_number","buyer_id","address_type"
"A1118000094385","SRE9KS","United Kingdom","Scotland","Stirling","Station Road",7114954825,"B1312000409240","Home"
"A1118000321476","SHF1RV","United Kingdom","England","Sunderland","Station Road",7521194869,"B1312000099163","Home"
"A1118000549698","YZQ0ZH","United Kingdom","England","York","Park Avenue",7260630249,"B1312000137866","Work"
"A1118000873624","PIU0UF","United Kingdom","England","Plymouth","Park Avenue",7453964249,"B1312000661976","Home"
"A1118000116709","PGY4IF","United Kingdom","England","Portsmouth","High Street",7814895642,"B1312000439964","Work"
"A1118000467684","MUX2RL","United Kingdom","England","Milton Keynes","Station Road",7311177416,"B1312000395813","Work"
"A1118000826997","NGP8TJ","United Kingdom","Northern Ireland","Newry","Station Road",7167300167,"B1312000326973","Home"
"A1118000874107","AIX9AK","United Kingdom","Scotland","Aberdeen","Main Street",7349537139,"B1312000097209","Home"
"A1118000118825","WFR0ML","United Kingdom","England","Winchester","Park Avenue",7358185975,"B1312000563899","Home"
"A1118000693431","CKJ8WP","United Kingdom","England","Colchester","Church Road",7065843139,"B1312000295233","Home"
"A1118000731328","BYE5DO","United Kingdom","England","Bath","Station Road",7288031189,"B1312000723511","Home"
"A1118000996340","GZY0YJ","United Kingdom","Scotland","Glasgow","High Street",7061577885,"B1312000548598","Home"
"A1118000881298","GPH8UB","United Kingdom","Scotland","Glasgow","Park Avenue",7875696919,"B1312000195529","Home"
"A1118000713871","RRW1JJ","United Kingdom","England","Ripon","Station Road",7603881393,"B1312000401205","Home"
"A1118000474318","WWN8XM","United Kingdom","England","Wells","Main Street",7524647210,"B1312000387195","Home"
"A1118000510665","LKH8PM","United Kingdom","England","Leicester","High Street",7673814737,"B1312000230408","Work"
"A1118000687305","SQK6UQ","United Kingdom","England","Southend-on-Sea","Station Road",7758809583,"B1312000342549","Work"
"A1118000938438","ENC9VZ","United Kingdom","England","Ely","Park Avenue",7157106233,"B1312000767548","Home"
"A1118000392247","NDA1HV","United Kingdom","Northern Ireland","Newry","High Street",7576265285,"B1312000025525","Work"
"A1118000261125","SXE8NM","United Kingdom","Wales","St Asaph","High Street",7258196224,"B1312000577290","Home"
"A1118000313485","GZH5NH","United Kingdom","Scotland","Glasgow","High Street",7342597629,"B1312000471835","Work"
"A1118000770622","BSG5BG","United Kingdom","Northern Ireland","Bangor","Church Road",7481682043,"B1312000420563","Work"
"A1118000260896","WIU0IJ","United Kingdom","England","Wakefield","Station Road",7896158373,"B1312000451501","Home"
"A1118000381949","SHH1GX","United Kingdom","Wales","St Davids","Park Avenue",7474482143,"B1312000248456","Home"
"A1118000140254","PFF3UE","United Kingdom","Scotland","Perth","Main Street",7401544909,"B1312000026748","Home"
"A1118000814163","CMT2XH","United Kingdom","Wales","Cardiff","Main Street",7681007689,"B1312000051687","Work"
"A1118000932790","LBS0MN","United Kingdom","England","Lancaster","Main Street",7192551254,"B1312000791934","Work"
"A1118000836364","KFM4HQ","United Kingdom","England","Kingston-upon-Hull","Main Street",7329559019,"B1312000692144","Home"
"A1118000574997","PPQ2BK","United Kingdom","England","Plymouth","Main Street",7571402036,"B1312000385781","Home"
"A1118000825464","SBV0ME","United Kingdom","England","St Albans","Station Road",7286493952,"B1312000048389","Home"
"A1118000483745","LHH8JR","United Kingdom","Northern Ireland","Londonderry","Church Road",7752025195,"B1312000183653","Home"
"A1118000772434","CKO5RM","United Kingdom","England","Carlisle","Church Road",7474227845,"B1312000161795","Home"
"A1118000441388","TLR3UN","United Kingdom","England","Truro","Station Road",7667298074,"B1312000743583","Work"
"A1118000501377","CAF7CF","United Kingdom","England","Coventry","Park Avenue",7047376971,"B1312000148666","Home"
"A1118000620478","DQF1FO","United Kingdom","Scotland","Dunfermline","High Street",7695944168,"B1312000435502","Work"
"A1118000187732","LBU7AA","United Kingdom","England","London","Main Street",7643189846,"B1312000478218","Home"
"A1118000554180","GRJ3RB","United Kingdom","England","Gloucester","High Street",7972876087,"B1312000138259","Home"
"A1118000407502","WGW7CF","United Kingdom","England","Wakefield","Station Road",7782716146,"B1312000271770","Work"
"A1118000993543","DHZ8CV","United Kingdom","England","Durham","Main Street",7779559563,"B1312000035242","Home"
"A1118000696752","SDG4QA","United Kingdom","England","Salford","Church Road",7441264808,"B1312000562767","Work"
"A1118000021454","SXW5GP","United Kingdom","England","St Albans","Main Street",7104636451,"B1312000207644","Work"
"A1118000958389","WZC8KU","United Kingdom","England","Westminster","Main Street",7546248117,"B1312000087407","Work"
"A1118000417519","KZL9LK","United Kingdom","England","Kingston-upon-Hull","Station Road",7446229793,"B1312000038720","Home"
"A1118000115335","CYQ4DQ","United Kingdom","England","Chelmsford","Park Avenue",7621887857,"B1312000642583","Home"
"A1118000782362","BYN1FS","United Kingdom","Northern Ireland","Belfast","High Street",7921525902,"B1312000739701","Home"
"A1118000336390","PWX4CE","United Kingdom","England","Plymouth","Park Avenue",7608536348,"B1312000679324","Home"
"A1118000922634","IYB3BA","United Kingdom","Scotland","Inverness","High Street",7468636169,"B1312000467684","Home"
"A1118000294514","KSG9GG","United Kingdom","England","Kingston-upon-Hull","Park Avenue",7619360307,"B1312000448269","Home"
"A1118000090636","AUJ7UF","United Kingdom","Northern Ireland","Armagh","Park Avenue",7156151293,"B1312000574997","Work"
"A1118000337864","CDM5PM","United Kingdom","England","Chester","Station Road",7792551709,"B1312000267823","Home"
"A1118000730630","CLB7IN","United Kingdom","England","Chelmsford","Park Avenue",7654373391,"B1312000716536","Home"
"A1118000400342","DED2OE","United Kingdom","England","Derby","Park Avenue",7781641629,"B1312000556233","Home"
"A1118000670495","DUR9UE","United Kingdom","England","Derby","Station Road",7743309936,"B1312000745390","Work"
"A1118000902759","DVV7MJ","United Kingdom","England","Doncaster","High Street",7838856194,"B1312000373902","Work"
"A1118000700524","DNU0VH","United Kingdom","Scotland","Dunfermline","High Street",7689788671,"B1312000034943","Home"
"A1118000616523","BQB1FF","United Kingdom","England","Bath","Main Street",7413563223,"B1312000408560","Work"
"A1118000353889","DGE0XU","United Kingdom","Scotland","Dundee","Church Road",7519682889,"B1312000063189","Work"
"A1118000589472","WFP8ZO","United Kingdom","England","Westminster","Station Road",7447188957,"B1312000186622","Work"
"A1118000629913","SDZ5ES","United Kingdom","Wales","St Davids","Station Road",7172795550,"B1312000778975","Work"
"A1118000331163","LEO0OM","United Kingdom","England","Lancaster","Station Road",7695790423,"B1312000603659","Home"
"A1118000818259","EIF7WI","United Kingdom","England","Exeter","Station Road",7734449691,"B1312000269597","Work"
"A1118000998141","NSN2EL","United Kingdom","England","Nottingham","Church Road",7710496808,"B1312000349833","Work"
"A1118000626547","WBR3KY","United Kingdom","Wales","Wrexham","Main Street",7534966284,"B1312000600539","Work"
"A1118000994128","WUQ3LK","United Kingdom","England","Westminster","Station Road",7129635187,"B1312000339422","Work"
"A1118000611887","SXB1RK","United Kingdom","England","St Albans","Park Avenue",7540941825,"B1312000238490","Work"
"A1118000012473","NEX6LH","United Kingdom","Northern Ireland","Newry","High Street",7547085616,"B1312000565838","Work"
"A1118000218557","LVK5RY","United Kingdom","England","London","Station Road",7581107285,"B1312000391841","Home"
"A1118000570808","CND0NN","United Kingdom","England","Chelmsford","High Street",7538796891,"B1312000361138","Home"
"A1118000638540","SKX4NJ","United Kingdom","Wales","St Asaph","High Street",7444299854,"B1312000245156","Home"
"A1118000481678","DPB3NA","United Kingdom","England","Durham","Park Avenue",7590949619,"B1312000029689","Work"
"A1118000255317","NHE3TE","United Kingdom","England","Newcastle-upon-Tyne","Park Avenue",7237491075,"B1312000724745","Home"
"A1118000136713","SRN3HX","United Kingdom","Wales","St Asaph","Main Street",7721097823,"B1312000260896","Home"
"A1118000568439","SMJ4BJ","United Kingdom","England","Salford","Park Avenue",7667200413,"B1312000444199","Home"
"A1118000882688","WXY1KK","United Kingdom","England","Westminster","Park Avenue",7530485955,"B1312000598857","Home"
"A1118000335574","LQU5BU","United Kingdom","England","Lichfield","Park Avenue",7982519541,"B1312000157837","Home"
"A1118000677300","PEA2GA","United Kingdom","England","Peterborough","Church Road",7816543662,"B1312000385781","Home"
"A1118000183653","DIU8GI","United Kingdom","Scotland","Dundee","Church Road",7886317763,"B1312000324544","Home"
"A1118000613764","CBP1VX","United Kingdom","Wales","Cardiff","Main Street",7239086396,"B1312000011113","Home"
"A1118000777535","BGY2PA","United Kingdom","England","Bath","Main Street",7034603428,"B1312000677300","Home"
"A1118000072697","SEC5VK","United Kingdom","England","Salford","Main Street",7986105848,"B1312000372193","Work"
"A1118000966746","CRG2FY","United Kingdom","England","Carlisle","Park Avenue",7806384485,"B1312000422276","Work"
"A1118000965690","EWN7WT","United Kingdom","England","Exeter","Park Avenue",7127173628,"B1312000668331","Home"
"A1118000585160","SKT6NV","United Kingdom","Wales","St Asaph","Station Road",7285392778,"B1312000601789","Work"
"A1118000811902","BWR5PN","United Kingdom","England","Bath","Church Road",7319488911,"B1312000131212","Work"
"A1118000067215","CVR2CK","United Kingdom","England","Coventry","High Street",7729943713,"B1312000755419","Work"
"A1118000291656","LUQ4KB","United Kingdom","England","Lincoln","Station Road",7500036259,"B1312000401205","Home"
"A1118000031654","TPO5EB","United Kingdom","England","Truro","High Street",7085091519,"B1312000292757","Home"
"A1118000055964","PAE2DC","United Kingdom","England","Plymouth","Church Road",7097952006,"B1312000375316","Home"
"A1118000655895","SDJ8UP","United Kingdom","England","Salford","Station Road",7789108128,"B1312000788891","Work"
"A1118000193718","SBN8YQ","United Kingdom","England","St Albans","Main Street",7909471904,"B1312000624260","Work"
"A1118000264856","RNH6CM","United Kingdom","England","Ripon","Main Street",7192847121,"B1312000377473","Home"
"A1118000890991","WWD2AW","United Kingdom","England","Wakefield","Station Road",7527013333,"B1312000775370","Home"
"A1118000123913","GUW1VZ","United Kingdom","England","Gloucester","High Street",7131510462,"B1312000119226","Work"
"A1118000409240","COH9JT","United Kingdom","England","Canterbury","Main Street",7203638612,"B1312000277262","Home"
"A1118000404724","BKT5NF","United Kingdom","England","Bath","Church Road",7101191757,"B1312000067215","Work"
"A1118000603659","WWN5NQ","United Kingdom","England","Westminster","Main Street",7397428357,"B1312000286636","Home"
"A1118000500279","EUR3PX","United Kingdom","Scotland","Edinburgh","High Street",7412104206,"B1312000621441","Home"
"A1118000037589","YSN2EM","United Kingdom","England","York","Station Road",7745370039,"B1312000220930","Home"
"A1118000157837","SFM8KY","United Kingdom","England","Southampton","Park Avenue",7957422926,"B1312000735791","Home"
"A1118000870197","AQN7EQ","United Kingdom","Northern Ireland","Armagh","Station Road",7033150002,"B1312000549698","Home"
"A1118000132718","SSZ3XV","United Kingdom","England","Sunderland","Church Road",7246263799,"B1312000029689","Work"
"A1118000654829","EVE3HP","United Kingdom","England","Ely","Station Road",7611215285,"B1312000471835","Work"
"A1118000737935","DRN1OG","United Kingdom","England","Durham","Church Road",7051263496,"B1312000426661","Home"
"A1118000485154","EOG2RS","United Kingdom","Scotland","Edinburgh","Main Street",7020082751,"B1312000242259","Home"
"A1118000725236","SDV6HJ","United Kingdom","England","Salford","Park Avenue",7837434501,"B1312000368965","Home"
"A1118000390503","NER7TT","United Kingdom","England","Newcastle-upon-Tyne","Church Road",7462228926,"B1312000128961","Home"
"A1118000806941","WWB9KL","United Kingdom","England","Wolverhampton","Main Street",7969545921,"B1312000024618","Home"
"A1118000018190","RQC6MN","United Kingdom","England","Ripon","Station Road",7553373895,"B1312000490961","Home"
"A1118000703938","SRC3KU","United Kingdom","England","St Albans","Station Road",7065440778,"B1312000735791","Home"
"A1118000664228","SWH9QY","United Kingdom","England","Sunderland","Park Avenue",7034547832,"B1312000305810","Work"
"A1118000759985","TDV8TD","United Kingdom","England","Truro","Station Road",7470262132,"B1312000538945","Home"
"A1118000275156","WKP9EX","United Kingdom","England","Wolverhampton","Park Avenue",7871617228,"B1312000315123","Home"
"A1118000507802","LGN1EV","United Kingdom","England","London","Church Road",7949205342,"B1312000684556","Work"
"A1118000546540","LNC7PA","United Kingdom","England","Leeds","Park Avenue",7257042733,"B1312000083168","Work"
"A1118000683676","SCN3UR","United Kingdom","Wales","St Asaph","Station Road",7897985144,"B1312000066627","Work"
"A1118000681779","DPM2XQ","United Kingdom","Scotland","Dunfermline","Station Road",7021971579,"B1312000664228","Home"
"A1118000504123","PKO1TT","United Kingdom","England","Plymouth","Station Road",7207513767,"B1312000550171","Work"
"A1118000199527","BKA6OZ","United Kingdom","England","Brighton & Hove","High Street",7467843899,"B1312000502472","Home"
"A1118000120311","SFO5HA","United Kingdom","Wales","Swansea","Park Avenue",7378867893,"B1312000067215","Work"
"A1118000535183","NEI6IX","United Kingdom","Northern Ireland","Newry","Main Street",7468986804,"B1312000786664","Work"
"A1118000562767","SQY8GD","United Kingdom","England","Sunderland","Park Avenue",7300814738,"B1312000115335","Home"
"A1118000948578","SGV5US","United Kingdom","Wales","St Davids","High Street",7920481549,"B1312000293781","Home"
"A1118000712170","SJL8NO","United Kingdom","England","Southend-on-Sea","Park Avenue",7653524956,"B1312000514811","Work"
"A1118000860942","DKJ8FL","United Kingdom","England","Derby","Main Street",7930969307,"B1312000678151","Home"
"A1118000158659","BNS4WR","United Kingdom","England","Bristol","Station Road",7303480718,"B1312000707266","Home"
"A1118000225284","CVV9EL","United Kingdom","England","Chester","Church Road",7122654810,"B1312000248456","Home"
"A1118000349833","LBZ0GQ","United Kingdom","England","Lincoln","High Street",7753340910,"B1312000177960","Home"
"A1118000809379","LHO4DS","United Kingdom","England","Leicester","Park Avenue",7647806511,"B1312000289316","Work"
"A1118000551414","SPP2NZ","United Kingdom","Wales","Swansea","Park Avenue",7052634122,"B1312000004625","Home"
"A1118000024618","LFD2NS","United Kingdom","Northern Ireland","Lisburn","High Street",7122228443,"B1312000172409","Work"
"A1118000662457","SUI2CR","United Kingdom","England","Sheffield","High Street",7993848891,"B1312000107946","Work"
"A1118000990267","DJW5YE","United Kingdom","Scotland","Dundee","High Street",7788178602,"B1312000253446","Home"
"A1118000673738","NJZ6QQ","United Kingdom","England","Newcastle-upon-Tyne","Station Road",7447896068,"B1312000527769","Home"
"A1118000896317","DSN0OQ","United Kingdom","England","Doncaster","High Street",7404714031,"B1312000396692","Home"
"A1118000544430","LKA8CT","United Kingdom","England","Liverpool","Main Street",7736510406,"B1312000254228","Work"
"A1118000421511","SER7JE","United Kingdom","England","Stoke on Trent","Park Avenue",7955948222,"B1312000035242","Home"
"A1118000099163","SHE4SL","United Kingdom","Wales","St Asaph","Station Road",7982652417,"B1312000683676","Home"
"A1118000053240","SNY7KW","United Kingdom","England","Stoke on Trent","Park Avenue",7516870480,"B1312000104166","Work"
"A1118000049680","CQI6FA","United Kingdom","England","Chichester","Church Road",7982067669,"B1312000483745","Work"
"A1118000617544","NNA9YD","United Kingdom","Wales","Newport","Park Avenue",7782302487,"B1312000526470","Home"
"A1118000893587","GOW3FD","United Kingdom","Scotland","Glasgow","Park Avenue",7431668691,"B1312000249378","Home"
"A1118000827690","PNA7FI","United Kingdom","England","Preston","High Street",7554647058,"B1312000634323","Home"
"A1118000020748","LII6RL","United Kingdom","England","Leeds","High Street",7214906069,"B1312000350684","Home"
"A1118000241445","BOG6VY","United Kingdom","Wales","Bangor","Park Avenue",7704143968,"B1312000144883","Home"
"A1118000333582","LBL8CS","United Kingdom","England","Lancaster","Station Road",7697181633,"B1312000464425","Home"
"A1118000789841","PZB1LP","United Kingdom","England","Portsmouth","Main Street",7169346887,"B1312000125843","Work"
"A1118000430745","DLM1KH","United Kingdom","Scotland","Dundee","Park Avenue",7949339960,"B1312000747808","Work"
"A1118000473822","WDF5IM","United Kingdom","England","Wakefield","High Street",7802371522,"B1312000167385","Work"
"A1118000598857","WBY0IB","United Kingdom","England","Worcester","Church Road",7427273302,"B1312000438593","Home"
"A1118000729163","YGO1PB","United Kingdom","England","York","Church Road",7895469459,"B1312000621441","Home"
"A1118000220930","CSL8MF","United Kingdom","England","Chelmsford","Station Road",7120792395,"B1312000348386","Home"
"A1118000460725","DRX7VB","United Kingdom","England","Durham","Station Road",7733257225,"B1312000173558","Work"
"A1118000753440","NQI0BB","United Kingdom","England","Norwich","High Street",7533813620,"B1312000659457","Work"
"A1118000597302","LTE0AS","United Kingdom","England","Lichfield","High Street",7370308676,"B1312000110747","Work"
"A1118000961629","LXG5VX","United Kingdom","England","Lichfield","Main Street",7648439273,"B1312000645178","Work"
"A1118000728145","BBK0PC","United Kingdom","England","Birmingham","Church Road",7048739217,"B1312000544430","Home"
"A1118000650678","PJO7SU","United Kingdom","England","Preston","Church Road",7474154459,"B1312000450447","Work"
"A1118000296810","CON9YA","United Kingdom","England","Coventry","Church Road",7288541856,"B1312000685640","Work"
"A1118000091390","NYC0YL","United Kingdom","Northern Ireland","Newry","Main Street",7486794999,"B1312000669433","Work"
"A1118000666985","CTR5NN","United Kingdom","England","Canterbury","Station Road",7367247604,"B1312000744886","Home"
"A1118000253446","LWC4XM","United Kingdom","England","London","Station Road",7306645378,"B1312000362336","Work"
"A1118000360910","AOW3HJ","United Kingdom","Scotland","Aberdeen","Church Road",7464838253,"B1312000336390","Home"
"A1118000217351","LDO0HY","United Kingdom","Northern Ireland","Lisburn","High Street",7012253864,"B1312000184926","Work"
"A1118000359736","LPL7VM","United Kingdom","England","Leeds","Park Avenue",7815087608,"B1312000747808","Work"
"A1118000648263","NXG6VU","United Kingdom","Wales","Newport","Main Street",7231681135,"B1312000513118","Home"
"A1118000541741","WDG9TQ","United Kingdom","England","Wells","Church Road",7055952307,"B1312000356396","Work"
"A1118000238490","CUQ9EK","United Kingdom","England","Coventry","Church Road",7732881616,"B1312000240826","Work"
"A1118000685640","SVD8GX","United Kingdom","England","Salisbury","Main Street",7857444515,"B1312000732709","Home"
"A1118000269597","NMP9AU","United Kingdom","Northern Ireland","Newry","Church Road",7788124788,"B1312000005294","Work"
"A1118000644747","HLH2AT","United Kingdom","England","Hereford","Main Street",7174952125,"B1312000744886","Home"
"A1118000986250","RWD4LB","United Kingdom","England","Ripon","High Street",7153395063,"B1312000598857","Home"
"A1118000040941","IQG8MC","United Kingdom","Scotland","Inverness","Main Street",7354662520,"B1312000105762","Work"
"A1118000732709","WSJ2HO","United Kingdom","England","Wakefield","High Street",7916435090,"B1312000481678","Home"
"A1118000332179","PQQ4DV","United Kingdom","Scotland","Perth","Station Road",7657391310,"B1312000277262","Home"
"A1118000366182","LBA4SO","United Kingdom","England","Lichfield","Station Road",7409638764,"B1312000682869","Home"
"A1118000949711","LWO8SO","United Kingdom","England","Leicester","Station Road",7739437423,"B1312000709354","Work"
"A1118000686119","SCH6WB","United Kingdom","England","Salisbury","Park Avenue",7230087540,"B1312000147888","Home"
"A1118000787456","DFE3PU","United Kingdom","Scotland","Dunfermline","Station Road",7679150813,"B1312000008398","Home"
"A1118000439964","OZF5PA","United Kingdom","England","Oxford","Main Street",7494733853,"B1312000363264","Home"
"A1118000612177","SGN7RF","United Kingdom","Scotland","Stirling","Station Road",7156949319,"B1312000311357","Work"
"A1118000516477","HXT0KA","United Kingdom","England","Hereford","Station Road",7424836199,"B1312000300546","Home"
"A1118000741430","PLD1MF","United Kingdom","England","Plymouth","Station Road",7018429842,"B1312000759985","Work"
"A1118000911154","CYU8OR","United Kingdom","England","Coventry","Park Avenue",7038177758,"B1312000103810","Work"
"A1118000675363","WGD3WM","United Kingdom","England","Wakefield","Church Road",7409158921,"B1312000751546","Home"
"A1118000903446","NCF9UB","United Kingdom","Northern Ireland","Newry","Main Street",7705679560,"B1312000367495","Work"
"A1118000494521","RGD3JJ","United Kingdom","England","Ripon","Station Road",7178814290,"B1312000727727","Work"
"A1118000412889","TFK3KL","United Kingdom","England","Truro","High Street",7904938647,"B1312000050171","Home"
"A1118000431563","ESZ4RT","United Kingdom","Scotland","Edinburgh","Church Road",7056744606,"B1312000677300","Home"
"A1118000937569","ADZ0ZE","United Kingdom","Northern Ireland","Armagh","Park Avenue",7682615215,"B1312000551414","Home"
"A1118000101576","BKN7AB","United Kingdom","England","Birmingham","Park Avenue",7834154030,"B1312000715875","Home"
"A1118000917959","HTZ7EY","United Kingdom","England","Hereford","Main Street",7480748411,"B1312000649336","Home"
"A1118000154921","SXP8CV","United Kingdom","Wales","St Davids","High Street",7426991195,"B1312000031654","Work"
"A1118000506658","PAR6KV","United Kingdom","England","Plymouth","Church Road",7957360135,"B1312000062530","Work"
"A1118000352325","WNZ0QZ","United Kingdom","England","Westminster","Station Road",7436601805,"B1312000472303","Home"
"A1118000972741","DLA7RO","United Kingdom","England","Derby","Park Avenue",7170169607,"B1312000224388","Work"
"A1118000915975","WTP1YX","United Kingdom","England","Winchester","Church Road",7068814767,"B1312000684556","Work"
"A1118000641317","CDY9VB","United Kingdom","Wales","Cardiff","Park Avenue",7521916862,"B1312000695190","Work"
"A1118000212224","SCB7PI","United Kingdom","Wales","Swansea","Station Road",7574325271,"B1312000061140","Home"
"A1118000162978","BES6XE","United Kingdom","England","Bradford","Main Street",7502956214,"B1312000499562","Work"
"A1118000645178","HVO1QC","United Kingdom","England","Hereford","Church Road",7757986506,"B1312000665947","Home"
"A1118000967577","WPM9GA","United Kingdom","England","Wakefield","Main Street",7163547699,"B1312000746842","Work"
"A1118000461360","TUJ7BW","United Kingdom","England","Truro","Park Avenue",7403074257,"B1312000584916","Work"
"A1118000442147","NQK7JN","United Kingdom","England","Newcastle-upon-Tyne","Park Avenue",7832700318,"B1312000425677","Home"
"A1118000354989","DPU4KQ","United Kingdom","England","Derby","Main Street",7696189621,"B1312000515770","Home"
"A1118000046265","HPA6ZN","United Kingdom","England","Hereford","Station Road",7180012063,"B1312000114461","Work"
"A1118000710698","LDQ5SK","United Kingdom","England","Lincoln","Main Street",7806739818,"B1312000523492","Home"
"A1118000724745","DEL4YX","United Kingdom","England","Derby","Church Road",7458768338,"B1312000198811","Work"
"A1118000499562","BXG9ZR","United Kingdom","Wales","Bangor","Church Road",7550189120,"B1312000707266","Home"
"A1118000097209","EBM3TV","United Kingdom","England","Exeter","Station Road",7050896667,"B1312000091390","Home"
"A1118000726772","SCK5IC","United Kingdom","Wales","St Davids","Park Avenue",7421540134,"B1312000490961","Home"
"A1118000379214","OOW1UY","United Kingdom","England","Oxford","Main Street",7670956224,"B1312000098257","Home"
"A1118000813877","BWY6VK","United Kingdom","England","Bradford","Park Avenue",7291509636,"B1312000130891","Home"
"A1118000766171","EBV7LZ","United Kingdom","England","Exeter","Station Road",7463820176,"B1312000378422","Home"
"A1118000144883","SQQ9RB","United Kingdom","England","Southend-on-Sea","Station Road",7818913211,"B1312000752660","Work"
