"product_id","product_name","in_stock","available_units","price","seller_id","category_id","order_date","order_status","payment_type","buyer_id","address_type","first_name","last_name","email","password","user_type","expiry_date","shipping","delivery_date","remaining_available_units"
"P1812000457494","Futuristic Handbag","yes",217,5.99,"S1212000083168","C1912000013764",2022-09-28 15:19:23.162229,"Cancelled","Cash","B1312000461360","Work","Eona","Kashten","Eona.Kashten@yahoo.com","b1d7bd8f50b0bd9c7b6ed55cbe2c5e17767c8e3fc4a9f8604361d77826496cf7","Basic",2024-04-12,10,2022-09-28 15:19:26.162229,NA
"P1812000179151","Modern Television","yes",194,40.99,"S1212000045323","C1912000005294",2022-09-28 15:19:23.162229,"Cancelled","Cash","B1312000461360","Work","Eona","Kashten","Eona.Kashten@yahoo.com","b1d7bd8f50b0bd9c7b6ed55cbe2c5e17767c8e3fc4a9f8604361d77826496cf7","Basic",2024-04-12,10,2022-09-28 15:19:26.162229,NA
"P1812000187732","Innovative Headphones","yes",209,44.99,"S1212000045323","C1912000005294",2022-09-28 15:51:49.173701,"Delivered","Cash","B1312000699226","Work","Jim","Emilee","Jim.Emilee@gmail.com","a8ff3759c5ae5d75e767c0610e140bb07cad3da809ea5945e162e3bdded6d69e","Premium",2024-04-28,0,2022-09-28 15:51:51.173701,NA
"P1812000210572","Portable Couch","yes",313,3.99,"S1212000199527","C1912000007217",2022-09-28 15:51:49.173701,"Delivered","Cash","B1312000699226","Work","Jim","Emilee","Jim.Emilee@gmail.com","a8ff3759c5ae5d75e767c0610e140bb07cad3da809ea5945e162e3bdded6d69e","Premium",2024-04-28,0,2022-09-28 15:51:51.173701,NA
"P1812000435502","Innovative Couch","yes",425,4.99,"S1212000199527","C1912000007217",2022-09-28 15:51:49.173701,"Delivered","Cash","B1312000699226","Work","Jim","Emilee","Jim.Emilee@gmail.com","a8ff3759c5ae5d75e767c0610e140bb07cad3da809ea5945e162e3bdded6d69e","Premium",2024-04-28,0,2022-09-28 15:51:51.173701,NA
"P1812000476451","Modern Baby Monitor","yes",224,2.99,"S1212000079917","C1912000008398",2022-09-28 15:51:49.173701,"Delivered","Cash","B1312000699226","Work","Jim","Emilee","Jim.Emilee@gmail.com","a8ff3759c5ae5d75e767c0610e140bb07cad3da809ea5945e162e3bdded6d69e","Premium",2024-04-28,0,2022-09-28 15:51:51.173701,NA
"P1812000240826","Sleek Sunglasses","yes",166,6.99,"S1212000083168","C1912000013764",2022-09-28 15:51:49.173701,"Delivered","Cash","B1312000699226","Work","Jim","Emilee","Jim.Emilee@gmail.com","a8ff3759c5ae5d75e767c0610e140bb07cad3da809ea5945e162e3bdded6d69e","Premium",2024-04-28,0,2022-09-28 15:51:51.173701,NA
"P1812000329607","Futuristic Perfume","yes",198,3.99,"S1212000058393","C1912000002562",2022-09-28 15:51:49.173701,"Delivered","Cash","B1312000699226","Work","Jim","Emilee","Jim.Emilee@gmail.com","a8ff3759c5ae5d75e767c0610e140bb07cad3da809ea5945e162e3bdded6d69e","Premium",2024-04-28,0,2022-09-28 15:51:51.173701,NA
"P1812000281615","Modern Running Shoes","yes",277,2.99,"S1212000119226","C1912000006917",2022-09-28 16:05:00.069793,"Delivered","Cash","B1312000191976","Work","Dominic","Joan","Dominic.Joan@hotmail.com","b2b056d7bc9f7820292028437e450d78e4984ffbc3abff1d531f7436cdc14790","Basic",2024-09-08,10,2022-09-28 16:05:03.069793,NA
"P1812000464425","Powerful Razor","yes",174,2.99,"S1212000058393","C1912000002562",2022-09-28 16:05:00.069793,"Delivered","Cash","B1312000191976","Work","Dominic","Joan","Dominic.Joan@hotmail.com","b2b056d7bc9f7820292028437e450d78e4984ffbc3abff1d531f7436cdc14790","Basic",2024-09-08,10,2022-09-28 16:05:03.069793,NA
"P1812000301920","Sleek Perfume","yes",361,3.99,"S1212000058393","C1912000002562",2022-09-28 16:05:00.069793,"Delivered","Cash","B1312000191976","Work","Dominic","Joan","Dominic.Joan@hotmail.com","b2b056d7bc9f7820292028437e450d78e4984ffbc3abff1d531f7436cdc14790","Basic",2024-09-08,10,2022-09-28 16:05:03.069793,NA
"P1812000457494","Futuristic Handbag","yes",217,5.99,"S1212000083168","C1912000013764",2022-09-28 16:05:00.069793,"Delivered","Cash","B1312000191976","Work","Dominic","Joan","Dominic.Joan@hotmail.com","b2b056d7bc9f7820292028437e450d78e4984ffbc3abff1d531f7436cdc14790","Basic",2024-09-08,10,2022-09-28 16:05:03.069793,NA
"P1812000141525","Elegant Smartwatch","yes",333,58.99,"S1212000122884","C1912000010343",2022-09-28 16:48:30.390759,"Delivered","Cash","B1312000657698","Work","Judye","Chania","Judye.Chania@gmail.com","18468206006aa4279f165cebca08a214e43c04feda44888a770cf7e2a86431f0","Basic",2024-09-28,10,2022-09-28 16:48:33.390759,NA
"P1812000370308","Portable Makeup Kit","yes",282,3.99,"S1212000069873","C1912000002562",2022-09-28 16:48:30.390759,"Delivered","Cash","B1312000657698","Work","Judye","Chania","Judye.Chania@gmail.com","18468206006aa4279f165cebca08a214e43c04feda44888a770cf7e2a86431f0","Basic",2024-09-28,10,2022-09-28 16:48:33.390759,NA
"P1812000322880","Compact Handbag","yes",365,6.99,"S1212000110747","C1912000013764",2022-09-28 16:48:30.390759,"Delivered","Cash","B1312000657698","Work","Judye","Chania","Judye.Chania@gmail.com","18468206006aa4279f165cebca08a214e43c04feda44888a770cf7e2a86431f0","Basic",2024-09-28,10,2022-09-28 16:48:33.390759,NA
"P1812000066627","Elegant Alarm Clock","yes",348,3.99,"S1212000108184","C1912000007217",2022-09-28 16:48:30.390759,"Delivered","Cash","B1312000657698","Work","Judye","Chania","Judye.Chania@gmail.com","18468206006aa4279f165cebca08a214e43c04feda44888a770cf7e2a86431f0","Basic",2024-09-28,10,2022-09-28 16:48:33.390759,NA
"P1812000099163","Advanced Notebook","yes",102,1.99,"S1212000169599","C1912000011113",2022-09-28 17:06:02.475818,"Returned","Card","B1312000172409","Work","Ehab","Paulett","Ehab.Paulett@gmail.com","ee43980d09c243572f2d14b040cae491bc88830ee7fa35fe1d8d3231f2d12b88","VIP",2024-12-29,0,2022-09-28 17:06:03.475818,NA
"P1812000178263","Dynamic Dress","yes",240,6.99,"S1212000011113","C1912000013764",2022-09-28 17:06:02.475818,"Returned","Card","B1312000172409","Work","Ehab","Paulett","Ehab.Paulett@gmail.com","ee43980d09c243572f2d14b040cae491bc88830ee7fa35fe1d8d3231f2d12b88","VIP",2024-12-29,0,2022-09-28 17:06:03.475818,NA
"P1812000467684","Robust Shirt","yes",289,2.99,"S1212000145379","C1912000009328",2022-09-28 17:06:02.475818,"Returned","Card","B1312000172409","Work","Ehab","Paulett","Ehab.Paulett@gmail.com","ee43980d09c243572f2d14b040cae491bc88830ee7fa35fe1d8d3231f2d12b88","VIP",2024-12-29,0,2022-09-28 17:06:03.475818,NA
"P1812000245156","Compact Handbag","yes",72,4.99,"S1212000115335","C1912000013764",2022-09-28 17:06:02.475818,"Returned","Card","B1312000172409","Work","Ehab","Paulett","Ehab.Paulett@gmail.com","ee43980d09c243572f2d14b040cae491bc88830ee7fa35fe1d8d3231f2d12b88","VIP",2024-12-29,0,2022-09-28 17:06:03.475818,NA
"P1812000487339","Fashionable Hand Mixer","yes",437,29.99,"S1212000106989","C1912000001514",2022-09-28 19:40:34.102012,"Delivered","Card","B1312000513118","Work","Juliette","Donnalynn","Juliette.Donnalynn@outlook.com","07af6fb881d6fab5f34eb6828689b66d55df5f7f3500fac64f481b46ece885f8","Premium",2024-09-02,0,2022-09-28 19:40:36.102012,NA
"P1812000256717","Ergonomic Speaker","yes",170,57.99,"S1212000078473","C1912000005294",2022-09-28 20:48:16.016713,"Delivered","Card","B1312000162978","Work","Owen","Blaze","Owen.Blaze@hotmail.com","cc8dbf587cd1a8cc707d63433e7eefd23b32183de0a6a884baf3371465849cd0","VIP",2024-08-19,0,2022-09-28 20:48:17.016713,NA
"P1812000372193","Sleek Desk","yes",363,4.99,"S1212000108184","C1912000007217",2022-09-28 20:48:16.016713,"Delivered","Card","B1312000162978","Work","Owen","Blaze","Owen.Blaze@hotmail.com","cc8dbf587cd1a8cc707d63433e7eefd23b32183de0a6a884baf3371465849cd0","VIP",2024-08-19,0,2022-09-28 20:48:17.016713,NA
"P1812000492109","Sleek Refrigerator","yes",340,38.99,"S1212000140254","C1912000001514",2022-09-28 20:48:16.016713,"Delivered","Card","B1312000162978","Work","Owen","Blaze","Owen.Blaze@hotmail.com","cc8dbf587cd1a8cc707d63433e7eefd23b32183de0a6a884baf3371465849cd0","VIP",2024-08-19,0,2022-09-28 20:48:17.016713,NA
"P1812000288154","High-Quality Air Purifier","yes",46,34.99,"S1212000029689","C1912000001514",2022-09-28 20:48:16.016713,"Delivered","Card","B1312000162978","Work","Owen","Blaze","Owen.Blaze@hotmail.com","cc8dbf587cd1a8cc707d63433e7eefd23b32183de0a6a884baf3371465849cd0","VIP",2024-08-19,0,2022-09-28 20:48:17.016713,NA
"P1812000142104","Stylish Gaming Console","yes",237,51.99,"S1212000080133","C1912000005294",2022-09-28 20:48:16.016713,"Delivered","Card","B1312000162978","Work","Owen","Blaze","Owen.Blaze@hotmail.com","cc8dbf587cd1a8cc707d63433e7eefd23b32183de0a6a884baf3371465849cd0","VIP",2024-08-19,0,2022-09-28 20:48:17.016713,NA
"P1812000184926","Elegant Laptop","yes",122,26.99,"S1212000107946","C1912000004625",2022-09-28 23:39:16.45418,"Delivered","Card","B1312000691839","Work","Carylon","Jessy","Carylon.Jessy@hotmail.com","b77ff8b9eb802c924ff72a917aa5a444f7344897426f6ea6c3fe199bc6a9ae72","VIP",2025-03-09,0,2022-09-28 23:39:17.45418,NA
"P1812000178263","Dynamic Dress","yes",240,6.99,"S1212000011113","C1912000013764",2022-09-28 23:39:16.45418,"Delivered","Card","B1312000691839","Work","Carylon","Jessy","Carylon.Jessy@hotmail.com","b77ff8b9eb802c924ff72a917aa5a444f7344897426f6ea6c3fe199bc6a9ae72","VIP",2025-03-09,0,2022-09-28 23:39:17.45418,NA
"P1812000177960","Luxurious Sunglasses","yes",147,6.99,"S1212000115335","C1912000013764",2022-09-29 01:12:14.355166,"Delivered","Card","B1312000432483","Home","Bronislaw","Delmar","Bronislaw.Delmar@outlook.com","598a376e7184931d73635c46687effc2a4e67966318b1ff36f41039df5bbfd8c","Basic",2024-10-23,10,2022-09-29 01:12:17.355166,NA
"P1812000204497","Sleek Curtains","yes",299,4.99,"S1212000199527","C1912000007217",2022-09-29 01:12:14.355166,"Delivered","Card","B1312000432483","Home","Bronislaw","Delmar","Bronislaw.Delmar@outlook.com","598a376e7184931d73635c46687effc2a4e67966318b1ff36f41039df5bbfd8c","Basic",2024-10-23,10,2022-09-29 01:12:17.355166,NA
"P1812000190696","User-Friendly Tablet","yes",463,2.99,"S1212000108184","C1912000007217",2022-09-29 01:12:14.355166,"Delivered","Card","B1312000432483","Home","Bronislaw","Delmar","Bronislaw.Delmar@outlook.com","598a376e7184931d73635c46687effc2a4e67966318b1ff36f41039df5bbfd8c","Basic",2024-10-23,10,2022-09-29 01:12:17.355166,NA
"P1812000426661","Chic Toy","yes",83,2.99,"S1212000079917","C1912000008398",2022-09-29 01:12:14.355166,"Delivered","Card","B1312000432483","Home","Bronislaw","Delmar","Bronislaw.Delmar@outlook.com","598a376e7184931d73635c46687effc2a4e67966318b1ff36f41039df5bbfd8c","Basic",2024-10-23,10,2022-09-29 01:12:17.355166,NA
"P1812000314240","Robust Air Purifier","yes",357,26.99,"S1212000140254","C1912000001514",2022-09-29 02:20:40.60638,"Delivered","Card","B1312000104166","Home","Khoi","Vasili","Khoi.Vasili@hotmail.com","1ad68e5bfd933371ce69e2596e851776bb068de4fedd4d022ea91040d5b39f21","Basic",2024-07-20,10,2022-09-29 02:20:43.60638,NA
"P1812000465173","Premium Fitness Tracker","yes",275,3.99,"S1212000003278","C1912000006917",2022-09-29 02:20:40.60638,"Delivered","Card","B1312000104166","Home","Khoi","Vasili","Khoi.Vasili@hotmail.com","1ad68e5bfd933371ce69e2596e851776bb068de4fedd4d022ea91040d5b39f21","Basic",2024-07-20,10,2022-09-29 02:20:43.60638,NA
"P1812000198811","Reliable Fitness Tracker","yes",379,2.99,"S1212000035242","C1912000006917",2022-09-29 02:20:40.60638,"Delivered","Card","B1312000104166","Home","Khoi","Vasili","Khoi.Vasili@hotmail.com","1ad68e5bfd933371ce69e2596e851776bb068de4fedd4d022ea91040d5b39f21","Basic",2024-07-20,10,2022-09-29 02:20:43.60638,NA
"P1812000250369","Practical Smartphone","yes",473,39.99,"S1212000056958","C1912000010343",2022-09-29 02:20:40.60638,"Delivered","Card","B1312000104166","Home","Khoi","Vasili","Khoi.Vasili@hotmail.com","1ad68e5bfd933371ce69e2596e851776bb068de4fedd4d022ea91040d5b39f21","Basic",2024-07-20,10,2022-09-29 02:20:43.60638,NA
"P1812000029689","High-Quality Cookware Set","yes",359,3.99,"S1212000192805","C1912000007217",2022-09-29 02:22:50.755865,"Delivered","Cash","B1312000751546","Work","Rena","Niilo","Rena.Niilo@aol.com","a86423f626392870edc9305b497072f9d517487521327994033d4a42ed70f67a","Basic",2024-11-05,10,2022-09-29 02:22:53.755865,NA
"P1812000134250","Compact Baby Monitor","yes",264,2.99,"S1212000079917","C1912000008398",2022-09-29 02:22:50.755865,"Delivered","Cash","B1312000751546","Work","Rena","Niilo","Rena.Niilo@aol.com","a86423f626392870edc9305b497072f9d517487521327994033d4a42ed70f67a","Basic",2024-11-05,10,2022-09-29 02:22:53.755865,NA
"P1812000333582","Comfortable Baby Monitor","yes",433,2.99,"S1212000068705","C1912000008398",2022-09-29 02:22:50.755865,"Delivered","Cash","B1312000751546","Work","Rena","Niilo","Rena.Niilo@aol.com","a86423f626392870edc9305b497072f9d517487521327994033d4a42ed70f67a","Basic",2024-11-05,10,2022-09-29 02:22:53.755865,NA
"P1812000426661","Chic Toy","yes",83,2.99,"S1212000079917","C1912000008398",2022-09-29 02:22:50.755865,"Delivered","Cash","B1312000751546","Work","Rena","Niilo","Rena.Niilo@aol.com","a86423f626392870edc9305b497072f9d517487521327994033d4a42ed70f67a","Basic",2024-11-05,10,2022-09-29 02:22:53.755865,NA
"P1812000493764","Flexible Fitness Tracker","yes",261,3.99,"S1212000003278","C1912000006917",2022-09-29 02:22:50.755865,"Delivered","Cash","B1312000751546","Work","Rena","Niilo","Rena.Niilo@aol.com","a86423f626392870edc9305b497072f9d517487521327994033d4a42ed70f67a","Basic",2024-11-05,10,2022-09-29 02:22:53.755865,NA
"P1812000270321","Comfortable Jacket","yes",373,2.99,"S1212000004625","C1912000009328",2022-09-29 02:54:28.240967,"Cancelled","Card","B1312000026748","Work","Lauretta","Duaine","Lauretta.Duaine@yahoo.com","1d1baa60398e16d8e2957739b7306b6e469158492443e237a23d12799a0682fe","Basic",2024-07-05,10,2022-09-29 02:54:31.240967,NA
"P1812000165868","Eco-Friendly Tablet","yes",298,3.99,"S1212000055964","C1912000007217",2022-09-29 02:54:28.240967,"Cancelled","Card","B1312000026748","Work","Lauretta","Duaine","Lauretta.Duaine@yahoo.com","1d1baa60398e16d8e2957739b7306b6e469158492443e237a23d12799a0682fe","Basic",2024-07-05,10,2022-09-29 02:54:31.240967,NA
"P1812000264856","Stylish Fitness Tracker","yes",154,3.99,"S1212000200771","C1912000006917",2022-09-29 03:00:45.930912,"Delivered","Cash","B1312000243567","Work","Darron","Miyu","Darron.Miyu@aol.com","3a691782c4fa2a8200a690e218d7ad2246f0f3f35959bb87a17187b3823d2ffe","Premium",2024-05-01,0,2022-09-29 03:00:47.930912,NA
"P1812000481678","Sleek Headphones","yes",495,39.99,"S1212000080133","C1912000005294",2022-09-29 03:00:45.930912,"Delivered","Cash","B1312000243567","Work","Darron","Miyu","Darron.Miyu@aol.com","3a691782c4fa2a8200a690e218d7ad2246f0f3f35959bb87a17187b3823d2ffe","Premium",2024-05-01,0,2022-09-29 03:00:47.930912,NA
"P1812000135765","User-Friendly Dress","yes",55,5.99,"S1212000016867","C1912000013764",2022-09-29 03:00:45.930912,"Delivered","Cash","B1312000243567","Work","Darron","Miyu","Darron.Miyu@aol.com","3a691782c4fa2a8200a690e218d7ad2246f0f3f35959bb87a17187b3823d2ffe","Premium",2024-05-01,0,2022-09-29 03:00:47.930912,NA
"P1812000359736","Elegant Gaming Console","yes",282,45.99,"S1212000078473","C1912000005294",2022-09-29 03:00:45.930912,"Delivered","Cash","B1312000243567","Work","Darron","Miyu","Darron.Miyu@aol.com","3a691782c4fa2a8200a690e218d7ad2246f0f3f35959bb87a17187b3823d2ffe","Premium",2024-05-01,0,2022-09-29 03:00:47.930912,NA
"P1812000177960","Luxurious Sunglasses","yes",147,6.99,"S1212000115335","C1912000013764",2022-09-29 03:00:45.930912,"Delivered","Cash","B1312000243567","Work","Darron","Miyu","Darron.Miyu@aol.com","3a691782c4fa2a8200a690e218d7ad2246f0f3f35959bb87a17187b3823d2ffe","Premium",2024-05-01,0,2022-09-29 03:00:47.930912,NA
"P1812000394491","Ergonomic Dining Table","yes",377,3.99,"S1212000192805","C1912000007217",2022-09-29 03:00:45.930912,"Delivered","Cash","B1312000243567","Work","Darron","Miyu","Darron.Miyu@aol.com","3a691782c4fa2a8200a690e218d7ad2246f0f3f35959bb87a17187b3823d2ffe","Premium",2024-05-01,0,2022-09-29 03:00:47.930912,NA
"P1812000304930","Sleek Cookware Set","yes",395,3.99,"S1212000199527","C1912000007217",2022-09-29 04:52:39.823684,"Delivered","Card","B1312000777535","Work","Tarra","Gypsy","Tarra.Gypsy@outlook.com","04ede71f0c5f9827ef481d27581400191c917435702a8faf3bca3b68381a6c9a","Basic",2024-06-22,10,2022-09-29 04:52:42.823684,NA
"P1812000034943","Innovative Fitness Tracker","yes",247,4.99,"S1212000196809","C1912000006917",2022-09-29 04:52:39.823684,"Delivered","Card","B1312000777535","Work","Tarra","Gypsy","Tarra.Gypsy@outlook.com","04ede71f0c5f9827ef481d27581400191c917435702a8faf3bca3b68381a6c9a","Basic",2024-06-22,10,2022-09-29 04:52:42.823684,NA
"P1812000478218","Premium Backpack","yes",73,2.99,"S1212000004625","C1912000009328",2022-09-29 04:52:39.823684,"Delivered","Card","B1312000777535","Work","Tarra","Gypsy","Tarra.Gypsy@outlook.com","04ede71f0c5f9827ef481d27581400191c917435702a8faf3bca3b68381a6c9a","Basic",2024-06-22,10,2022-09-29 04:52:42.823684,NA
"P1812000247716","High-Performance Face Cream","yes",86,2.99,"S1212000102579","C1912000002562",2022-09-29 04:52:39.823684,"Delivered","Card","B1312000777535","Work","Tarra","Gypsy","Tarra.Gypsy@outlook.com","04ede71f0c5f9827ef481d27581400191c917435702a8faf3bca3b68381a6c9a","Basic",2024-06-22,10,2022-09-29 04:52:42.823684,NA
"P1812000287747","High-Performance Bed","yes",386,4.99,"S1212000055964","C1912000007217",2022-09-29 05:10:27.860036,"Delivered","Cash","B1312000542219","Home","Keiland","Shahad","Keiland.Shahad@yahoo.com","f8456c82c7faee5c533a23e5731a9feeb099defe786501a8419786bd810a1576","VIP",2024-06-14,0,2022-09-29 05:10:28.860036,NA
"P1812000094385","Compact Air Purifier","yes",495,37.99,"S1212000113277","C1912000001514",2022-09-29 05:10:27.860036,"Delivered","Cash","B1312000542219","Home","Keiland","Shahad","Keiland.Shahad@yahoo.com","f8456c82c7faee5c533a23e5731a9feeb099defe786501a8419786bd810a1576","VIP",2024-06-14,0,2022-09-29 05:10:28.860036,NA
"P1812000311357","Trendy Laptop","yes",413,29.99,"S1212000107946","C1912000004625",2022-09-29 05:10:27.860036,"Delivered","Cash","B1312000542219","Home","Keiland","Shahad","Keiland.Shahad@yahoo.com","f8456c82c7faee5c533a23e5731a9feeb099defe786501a8419786bd810a1576","VIP",2024-06-14,0,2022-09-29 05:10:28.860036,NA
"P1812000054821","Practical Television","yes",353,70.99,"S1212000078473","C1912000005294",2022-09-29 06:11:03.601571,"Delivered","Cash","B1312000523492","Work","Terrence","Deane","Terrence.Deane@hotmail.com","9fcb8083cf1437d8ccc4b4914026956846041fc9c6112583d71a6a82a81d5521","VIP",2024-11-25,0,2022-09-29 06:11:04.601571,NA
"P1812000175971","Elegant Dining Table","yes",128,2.99,"S1212000108184","C1912000007217",2022-09-29 06:11:03.601571,"Delivered","Cash","B1312000523492","Work","Terrence","Deane","Terrence.Deane@hotmail.com","9fcb8083cf1437d8ccc4b4914026956846041fc9c6112583d71a6a82a81d5521","VIP",2024-11-25,0,2022-09-29 06:11:04.601571,NA
"P1812000389496","User-Friendly Couch","yes",271,3.99,"S1212000108184","C1912000007217",2022-09-29 06:11:03.601571,"Delivered","Cash","B1312000523492","Work","Terrence","Deane","Terrence.Deane@hotmail.com","9fcb8083cf1437d8ccc4b4914026956846041fc9c6112583d71a6a82a81d5521","VIP",2024-11-25,0,2022-09-29 06:11:04.601571,NA
"P1812000440859","Versatile Headphones","yes",218,68.99,"S1212000007217","C1912000005294",2022-09-29 06:11:03.601571,"Delivered","Cash","B1312000523492","Work","Terrence","Deane","Terrence.Deane@hotmail.com","9fcb8083cf1437d8ccc4b4914026956846041fc9c6112583d71a6a82a81d5521","VIP",2024-11-25,0,2022-09-29 06:11:04.601571,NA
"P1812000064415","Compact Sunglasses","yes",446,5.99,"S1212000083168","C1912000013764",2022-09-29 06:11:03.601571,"Delivered","Cash","B1312000523492","Work","Terrence","Deane","Terrence.Deane@hotmail.com","9fcb8083cf1437d8ccc4b4914026956846041fc9c6112583d71a6a82a81d5521","VIP",2024-11-25,0,2022-09-29 06:11:04.601571,NA
"P1812000399843","Elegant Smartwatch","yes",73,55.99,"S1212000122884","C1912000010343",2022-09-29 06:11:03.601571,"Delivered","Cash","B1312000523492","Work","Terrence","Deane","Terrence.Deane@hotmail.com","9fcb8083cf1437d8ccc4b4914026956846041fc9c6112583d71a6a82a81d5521","VIP",2024-11-25,0,2022-09-29 06:11:04.601571,NA
"P1812000420563","Compact Face Cream","yes",62,3.99,"S1212000058393","C1912000002562",2022-09-29 06:11:03.601571,"Delivered","Cash","B1312000523492","Work","Terrence","Deane","Terrence.Deane@hotmail.com","9fcb8083cf1437d8ccc4b4914026956846041fc9c6112583d71a6a82a81d5521","VIP",2024-11-25,0,2022-09-29 06:11:04.601571,NA
"P1812000440859","Versatile Headphones","yes",218,68.99,"S1212000007217","C1912000005294",2022-09-29 06:11:03.601571,"Delivered","Cash","B1312000523492","Work","Terrence","Deane","Terrence.Deane@hotmail.com","9fcb8083cf1437d8ccc4b4914026956846041fc9c6112583d71a6a82a81d5521","VIP",2024-11-25,0,2022-09-29 06:11:04.601571,NA
"P1812000342549","Fashionable Blender","yes",132,39.99,"S1212000113277","C1912000001514",2022-09-29 07:08:38.160362,"Returned","Card","B1312000088377","Work","Darrall","Kalliopi","Darrall.Kalliopi@gmail.com","777495cfc37aa42a1270541b42e14d14ced1f38accc89d45b107838f20a0bbe3","Basic",2025-01-16,10,2022-09-29 07:08:41.160362,NA
"P1812000384457","Flexible Dining Table","yes",318,3.99,"S1212000199527","C1912000007217",2022-09-29 07:08:38.160362,"Returned","Card","B1312000088377","Work","Darrall","Kalliopi","Darrall.Kalliopi@gmail.com","777495cfc37aa42a1270541b42e14d14ced1f38accc89d45b107838f20a0bbe3","Basic",2025-01-16,10,2022-09-29 07:08:41.160362,NA
"P1812000219251","Fashionable Hand Mixer","yes",117,30.99,"S1212000029689","C1912000001514",2022-09-29 07:08:38.160362,"Returned","Card","B1312000088377","Work","Darrall","Kalliopi","Darrall.Kalliopi@gmail.com","777495cfc37aa42a1270541b42e14d14ced1f38accc89d45b107838f20a0bbe3","Basic",2025-01-16,10,2022-09-29 07:08:41.160362,NA
"P1812000262638","Dynamic Curtains","yes",109,3.99,"S1212000192805","C1912000007217",2022-09-29 07:08:38.160362,"Returned","Card","B1312000088377","Work","Darrall","Kalliopi","Darrall.Kalliopi@gmail.com","777495cfc37aa42a1270541b42e14d14ced1f38accc89d45b107838f20a0bbe3","Basic",2025-01-16,10,2022-09-29 07:08:41.160362,NA
"P1812000078473","Affordable Earphones","yes",176,43.99,"S1212000100582","C1912000005294",2022-09-29 07:29:05.127998,"Delivered","Card","B1312000127342","Home","Shaylea","Madolyn","Shaylea.Madolyn@gmail.com","860cb7ee49f77b8f0672826add23729710cc3ddc8f63ea880d04b3694e9e080a","Premium",2024-11-19,0,2022-09-29 07:29:07.127998,NA
"P1812000464425","Powerful Razor","yes",174,2.99,"S1212000058393","C1912000002562",2022-09-29 07:29:05.127998,"Delivered","Card","B1312000127342","Home","Shaylea","Madolyn","Shaylea.Madolyn@gmail.com","860cb7ee49f77b8f0672826add23729710cc3ddc8f63ea880d04b3694e9e080a","Premium",2024-11-19,0,2022-09-29 07:29:07.127998,NA
"P1812000483745","Versatile Shirt","yes",497,3.99,"S1212000164295","C1912000009328",2022-09-29 07:29:05.127998,"Delivered","Card","B1312000127342","Home","Shaylea","Madolyn","Shaylea.Madolyn@gmail.com","860cb7ee49f77b8f0672826add23729710cc3ddc8f63ea880d04b3694e9e080a","Premium",2024-11-19,0,2022-09-29 07:29:07.127998,NA
"P1812000076851","Durable Jacket","yes",402,3.99,"S1212000004625","C1912000009328",2022-09-29 07:29:05.127998,"Delivered","Card","B1312000127342","Home","Shaylea","Madolyn","Shaylea.Madolyn@gmail.com","860cb7ee49f77b8f0672826add23729710cc3ddc8f63ea880d04b3694e9e080a","Premium",2024-11-19,0,2022-09-29 07:29:07.127998,NA
"P1812000213364","Practical Luggage","yes",205,4.99,"S1212000055964","C1912000007217",2022-09-29 07:29:05.127998,"Delivered","Card","B1312000127342","Home","Shaylea","Madolyn","Shaylea.Madolyn@gmail.com","860cb7ee49f77b8f0672826add23729710cc3ddc8f63ea880d04b3694e9e080a","Premium",2024-11-19,0,2022-09-29 07:29:07.127998,NA
"P1812000197860","Elegant Vacuum Cleaner","yes",458,38.99,"S1212000029689","C1912000001514",2022-09-29 08:52:44.949654,"Returned","Cash","B1312000097209","Work","Lavonte","Denarius","Lavonte.Denarius@yahoo.com","1329c5b1bf231a518c3706931b095dcb0ccb0c820767b83fc52817637a986666","VIP",2024-07-07,0,2022-09-29 08:52:45.949654,NA
"P1812000409240","Powerful Backpack","yes",251,2.99,"S1212000145379","C1912000009328",2022-09-29 08:52:44.949654,"Returned","Cash","B1312000097209","Work","Lavonte","Denarius","Lavonte.Denarius@yahoo.com","1329c5b1bf231a518c3706931b095dcb0ccb0c820767b83fc52817637a986666","VIP",2024-07-07,0,2022-09-29 08:52:45.949654,NA
"P1812000442147","Fashionable Dining Table","yes",326,2.99,"S1212000108184","C1912000007217",2022-09-29 08:52:44.949654,"Returned","Cash","B1312000097209","Work","Lavonte","Denarius","Lavonte.Denarius@yahoo.com","1329c5b1bf231a518c3706931b095dcb0ccb0c820767b83fc52817637a986666","VIP",2024-07-07,0,2022-09-29 08:52:45.949654,NA
"P1812000371175","Portable Razor","yes",357,2.99,"S1212000058393","C1912000002562",2022-09-29 09:06:03.72271,"Cancelled","Cash","B1312000528288","Home","Caldonia","Zell","Caldonia.Zell@outlook.com","c14f7a4b91be3e435a58b54133b1eac79acf8d628ad2c62d83508b00abcdbb62","VIP",2024-12-23,0,2022-09-29 09:06:04.72271,NA
"P1812000111150","Stylish Luggage","yes",386,3.99,"S1212000108184","C1912000007217",2022-09-29 09:06:03.72271,"Cancelled","Cash","B1312000528288","Home","Caldonia","Zell","Caldonia.Zell@outlook.com","c14f7a4b91be3e435a58b54133b1eac79acf8d628ad2c62d83508b00abcdbb62","VIP",2024-12-23,0,2022-09-29 09:06:04.72271,NA
